date,time,brightness,altitude,azimuth,satellite,distance to flare centre,brightness at flare centre,sun altitude,city,country,latitude,longitude,
Mar 29, 17:51:43,-3.4,47°,356° (N),Iridium 66,11 km (W),-7.7,-4°,Stockholm,Sweden,59.28,18.05,
Mar 29, 21:51:11,-0.9,9°,284° (WNW),Iridium 46,170 km (E),-6.0,-26°,Stockholm,Sweden,59.28,18.05,
Mar 29, 22:05:45,0.7,10°,280° (W),Iridium 76,252 km (E),-6.0,-26°,Stockholm,Sweden,59.28,18.05,
Mar 30, 00:40:45,1.0,20°,116° (ESE),Iridium 83,133 km (E),-6.7,-24°,Stockholm,Sweden,59.28,18.05,
Mar 30, 00:50:03,-7.0,24°,118° (ESE),Iridium 86,1 km (W),-7.0,-23°,Stockholm,Sweden,59.28,18.05,
Mar 30, 01:01:18,-7.3,26°,122° (ESE),Iridium 90,38 km (E),-7.5,-22°,Stockholm,Sweden,59.28,18.05,
Mar 30, 01:18:58,-2.4,28°,124° (SE),Iridium 13,50 km (E),-8.1,-21°,Stockholm,Sweden,59.28,18.05,
Mar 30, 01:35:45,0.6,10°,89° (E),Iridium 82,169 km (E),-6.3,-19°,Stockholm,Sweden,59.28,18.05,
Mar 23, 18:16:23,0.5,38°,4° (N),Iridium 21,41 km (E),-7.6,-11°,Vienna,Austria,48.23,16.33,
Mar 24, 02:13:11,-0.8,42°,5° (N),Iridium 67,27 km (W),-7.8,-13°,Mazatlán,Mexico,23.2,-106.42,
Mar 25, 02:07:04,-7.7,43°,5° (N),Iridium 72,3 km (E),-7.8,-12°,Mazatlán,Mexico,23.2,-106.42,
Mar 26, 02:00:57,0.3,44°,7° (N),Iridium 62,38 km (E),-7.9,-10°,Mazatlán,Mexico,23.2,-106.42,
Mar 27, 12:22:45,0.0,38°,10° (N),Iridium 41,37 km (W),-7.5,-10°,Mazatlán,Mexico,23.2,-106.42,
Mar 28, 12:17:07,-1.5,36°,10° (N),Iridium 18,24 km (W),-7.5,-11°,Mazatlán,Mexico,23.2,-106.42,
Mar 25, 09:55:49,-0.9,42°,8° (N),Iridium 98,27 km (W),-7.7,-9°,Caracas,Venezuela,10.47,-67.03,
Mar 25, 23:22:00,0.3,46°,3° (N),Iridium 67,37 km (W),-7.9,-11°,Caracas,Venezuela,10.47,-67.03,
Mar 26, 23:15:54,-6.0,47°,4° (N),Iridium 72,5 km (W),-8.0,-10°,Caracas,Venezuela,10.47,-67.03,
Mar 27, 23:09:49,-0.1,48°,6° (N),Iridium 62,34 km (E),-8.0,-8°,Caracas,Venezuela,10.47,-67.03,
Mar 29, 09:32:03,-0.9,34°,8° (N),Iridium 41,27 km (E),-7.4,-14°,Caracas,Venezuela,10.47,-67.03,
Mar 25, 02:02:29,-1.8,11°,110° (ESE),Iridium 40,128 km (E),-6.8,-26°,Hamburg,Germany,53.55,10.03,
Mar 25, 20:31:36,0.7,10°,1° (N),Iridium 23,78 km (E),-7.1,-24°,Hamburg,Germany,53.55,10.03,
Mar 26, 18:36:00,0.3,41°,357° (N),Iridium 75,36 km (W),-7.6,-8°,Hamburg,Germany,53.55,10.03,
Mar 27, 18:29:49,0.2,43°,356° (N),Iridium 14,35 km (W),-7.6,-7°,Hamburg,Germany,53.55,10.03,
Mar 28, 01:08:43,0.4,11°,116° (ESE),Iridium 10,216 km (W),-6.2,-30°,Hamburg,Germany,53.55,10.03,
Mar 28, 18:23:39,0.3,45°,355° (N),Iridium 66,36 km (W),-7.7,-6°,Hamburg,Germany,53.55,10.03,
Mar 29, 04:24:18,-0.1,33°,22° (NNE),Iridium 80,37 km (E),-7.0,-6°,Hamburg,Germany,53.55,10.03,
Mar 29, 18:17:29,-4.3,47°,356° (N),Iridium 21,8 km (W),-7.8,-5°,Hamburg,Germany,53.55,10.03,
Mar 23, 19:54:08,-0.6,39°,1° (N),Iridium 21,29 km (W),-7.6,-13°,Lisbon,Portugal,38.73,-9.15,
Mar 24, 19:47:59,-1.9,40°,4° (N),Iridium 70,20 km (E),-7.7,-12°,Lisbon,Portugal,38.73,-9.15,
Mar 25, 19:41:48,-2.3,42°,2° (N),Iridium 64,18 km (E),-7.7,-10°,Lisbon,Portugal,38.73,-9.15,
Mar 26, 06:00:17,-1.7,39°,18° (NNE),Iridium 80,21 km (E),-7.4,-7°,Lisbon,Portugal,38.73,-9.15,
Mar 26, 19:35:38,0.1,43°,3° (N),Iridium 67,36 km (E),-7.8,-9°,Lisbon,Portugal,38.73,-9.15,
Mar 28, 05:49:51,-1.9,36°,16° (NNE),Iridium 15,21 km (W),-7.4,-8°,Lisbon,Portugal,38.73,-9.15,
Mar 30, 05:36:31,-2.7,31°,17° (NNE),Iridium 98,17 km (E),-7.1,-10°,Lisbon,Portugal,38.73,-9.15,
Mar 24, 08:45:23,-1.3,44°,6° (N),Iridium 98,24 km (W),-7.8,-9°,Belém,Brazil,-1.47,-48.48,
Mar 26, 08:34:07,-4.3,41°,4° (N),Iridium 15,10 km (W),-7.8,-11°,Belém,Brazil,-1.47,-48.48,
Mar 26, 21:59:26,0.1,49°,4° (N),Iridium 62,35 km (W),-8.0,-10°,Belém,Brazil,-1.47,-48.48,
Mar 27, 21:53:20,-7.4,50°,5° (N),Iridium 65,3 km (W),-8.0,-9°,Belém,Brazil,-1.47,-48.48,
Mar 25, 21:50:00,0.2,54°,9° (N),Iridium 21,36 km (W),-8.1,-10°,São Paulo,Brazil,-23.52,-46.52,
Mar 26, 21:43:58,-1.1,53°,14° (NNE),Iridium 70,25 km (E),-8.2,-8°,São Paulo,Brazil,-23.52,-46.52,
Mar 27, 21:37:54,-0.2,53°,11° (N),Iridium 64,32 km (E),-8.1,-7°,São Paulo,Brazil,-23.52,-46.52,
Mar 28, 08:15:07,0.7,42°,352° (N),Iridium 41,45 km (W),-7.9,-14°,São Paulo,Brazil,-23.52,-46.52,
Mar 23, 18:21:07,-0.6,40°,2° (N),Iridium 72,29 km (W),-7.6,-13°,Tripoli,Libya,32.95,13.2,
Mar 24, 02:57:00,-1.2,9°,7° (N),Iridium 40,47 km (E),-6.5,-27°,Tripoli,Libya,32.95,13.2,
Mar 24, 18:14:59,-7.6,41°,4° (N),Iridium 62,2 km (E),-7.7,-12°,Tripoli,Libya,32.95,13.2,
Mar 25, 03:50:57,0.0,28°,11° (N),Iridium 82,30 km (E),-7.7,-16°,Tripoli,Libya,32.95,13.2,
Mar 25, 18:08:49,-1.2,42°,4° (N),Iridium 65,25 km (E),-7.8,-11°,Tripoli,Libya,32.95,13.2,
Mar 28, 04:17:23,0.6,34°,17° (NNE),Iridium 81,43 km (E),-7.3,-10°,Tripoli,Libya,32.95,13.2,
Mar 29, 03:52:52,-2.1,27°,13° (NNE),Iridium 39,20 km (E),-7.1,-15°,Tripoli,Libya,32.95,13.2,
Mar 25, 03:34:57,-2.1,35°,15° (NNE),Iridium 39,19 km (E),-7.4,-10°,Athens,Greece,37.97,23.72,
Mar 25, 17:33:46,-0.3,41°,359° (N),Iridium 70,31 km (W),-7.7,-11°,Athens,Greece,37.97,23.72,
Mar 26, 17:27:35,0.0,43°,358° (N),Iridium 64,33 km (W),-7.7,-10°,Athens,Greece,37.97,23.72,
Mar 27, 03:46:10,0.5,39°,15° (NNE),Iridium 80,43 km (W),-7.5,-7°,Athens,Greece,37.97,23.72,
Mar 27, 17:21:25,-2.7,45°,358° (N),Iridium 67,14 km (W),-7.8,-8°,Athens,Greece,37.97,23.72,
Mar 28, 17:15:17,-5.6,46°,359° (N),Iridium 72,6 km (E),-7.8,-7°,Athens,Greece,37.97,23.72,
Mar 29, 03:31:52,-7.2,34°,16° (NNE),Iridium 15,1 km (E),-7.3,-9°,Athens,Greece,37.97,23.72,
Mar 23, 10:12:48,-2.6,47°,4° (N),Iridium 18,16 km (W),-8.0,-8°,Iquique,Chile,-20.17,-70.12,
Mar 23, 23:34:27,0.4,53°,13° (NNE),Iridium 62,39 km (W),-8.2,-12°,Iquique,Chile,-20.17,-70.12,
Mar 24, 23:28:23,-4.7,53°,14° (NNE),Iridium 65,8 km (W),-8.2,-10°,Iquique,Chile,-20.17,-70.12,
Mar 25, 23:22:20,0.6,52°,17° (NNE),Iridium 68,42 km (E),-8.2,-9°,Iquique,Chile,-20.17,-70.12,
Mar 28, 09:47:25,-0.3,42°,360° (N),Iridium 98,32 km (E),-7.8,-15°,Iquique,Chile,-20.17,-70.12,
Mar 23, 16:28:12,-2.0,41°,9° (N),Iridium 21,20 km (E),-7.8,-14°,Mecca,Saudi Arabia,21.48,39.75,
Mar 24, 02:35:47,-1.7,38°,11° (N),Iridium 39,19 km (E),-7.6,-11°,Mecca,Saudi Arabia,21.48,39.75,
Mar 26, 02:43:42,0.1,39°,15° (NNE),Iridium 98,37 km (E),-7.5,-9°,Mecca,Saudi Arabia,21.48,39.75,
Mar 28, 02:33:56,-1.1,37°,9° (N),Iridium 81,26 km (W),-7.5,-11°,Mecca,Saudi Arabia,21.48,39.75,
Mar 29, 02:09:56,-0.8,30°,6° (N),Iridium 39,31 km (W),-7.3,-16°,Mecca,Saudi Arabia,21.48,39.75,
Mar 28, 00:17:20,-4.0,46°,0° (N),Iridium 21,9 km (W),-7.9,-9°,Havana,Cuba,23.13,-82.38,
Mar 24, 05:03:18,-4.8,43°,21° (NNE),Iridium 15,7 km (E),-7.6,-3°,Frankfurt,Germany,50.12,8.68,
Mar 24, 18:47:20,0.4,39°,358° (N),Iridium 65,38 km (W),-7.5,-11°,Frankfurt,Germany,50.12,8.68,
Mar 25, 18:41:09,-3.5,40°,359° (N),Iridium 68,11 km (W),-7.6,-10°,Frankfurt,Germany,50.12,8.68,
Mar 26, 04:06:09,-1.4,28°,16° (NNE),Iridium 82,27 km (W),-7.7,-12°,Frankfurt,Germany,50.12,8.68,
Mar 26, 18:34:59,-3.5,42°,360° (N),Iridium 75,12 km (E),-7.7,-8°,Frankfurt,Germany,50.12,8.68,
Mar 27, 18:28:48,-2.7,44°,359° (N),Iridium 14,15 km (E),-7.7,-7°,Frankfurt,Germany,50.12,8.68,
Mar 29, 04:32:27,-7.1,34°,20° (NNE),Iridium 98,3 km (W),-7.2,-7°,Frankfurt,Germany,50.12,8.68,
Mar 23, 18:01:37,0.2,36°,359° (N),Iridium 67,37 km (W),-7.3,-10°,Helsinki,Finland,60.17,25.0,
Mar 23, 21:40:42,0.1,16°,262° (W),Iridium 22,178 km (E),-6.5,-28°,Helsinki,Finland,60.17,25.0,
Mar 23, 21:42:26,-0.1,15°,263° (W),Iridium 11,174 km (E),-6.4,-28°,Helsinki,Finland,60.17,25.0,
Mar 23, 23:55:09,-1.0,9°,98° (E),Iridium 84,137 km (E),-5.9,-26°,Helsinki,Finland,60.17,25.0,
Mar 24, 00:04:23,-5.3,11°,99° (E),Iridium 10,35 km (E),-6.1,-26°,Helsinki,Finland,60.17,25.0,
Mar 24, 00:13:38,-2.7,13°,100° (E),Iridium 54,85 km (W),-6.2,-25°,Helsinki,Finland,60.17,25.0,
Mar 24, 00:22:56,0.3,16°,103° (ESE),Iridium 12,185 km (W),-6.4,-24°,Helsinki,Finland,60.17,25.0,
Mar 24, 17:55:25,-0.2,38°,358° (N),Iridium 72,33 km (W),-7.4,-9°,Helsinki,Finland,60.17,25.0,
Mar 24, 21:44:53,-2.7,13°,267° (W),Iridium 25,83 km (E),-6.3,-28°,Helsinki,Finland,60.17,25.0,
Mar 24, 21:53:34,-6.0,11°,269° (W),Iridium 76,17 km (W),-6.2,-28°,Helsinki,Finland,60.17,25.0,
Mar 24, 22:03:39,-3.1,10°,271° (W),Iridium 47,59 km (W),-6.0,-28°,Helsinki,Finland,60.17,25.0,
Mar 25, 00:07:28,-1.9,13°,102° (ESE),Iridium 83,90 km (E),-6.2,-25°,Helsinki,Finland,60.17,25.0,
Mar 25, 00:16:39,-6.3,15°,104° (ESE),Iridium 86,20 km (W),-6.4,-24°,Helsinki,Finland,60.17,25.0,
Mar 25, 00:25:57,0.0,18°,105° (ESE),Iridium 50,152 km (W),-6.5,-24°,Helsinki,Finland,60.17,25.0,
Mar 25, 17:49:15,-1.2,40°,358° (N),Iridium 62,23 km (W),-7.5,-8°,Helsinki,Finland,60.17,25.0,
Mar 25, 21:23:59,0.3,11°,266° (W),Iridium 94,274 km (W),-6.5,-27°,Helsinki,Finland,60.17,25.0,
Mar 25, 21:39:31,0.4,14°,269° (W),Iridium 11,202 km (E),-6.3,-27°,Helsinki,Finland,60.17,25.0,
Mar 26, 00:10:31,-1.0,14°,105° (ESE),Iridium 52,109 km (E),-6.3,-24°,Helsinki,Finland,60.17,25.0,
Mar 26, 00:19:47,-6.4,17°,106° (ESE),Iridium 53,13 km (W),-6.5,-24°,Helsinki,Finland,60.17,25.0,
Mar 26, 00:28:59,0.1,20°,109° (ESE),Iridium 84,131 km (W),-6.7,-23°,Helsinki,Finland,60.17,25.0,
Mar 26, 01:09:59,-1.7,20°,108° (ESE),Iridium 40,62 km (E),-7.4,-20°,Helsinki,Finland,60.17,25.0,
Mar 26, 01:13:42,-4.2,26°,118° (ESE),Iridium 13,7 km (E),-8.2,-20°,Helsinki,Finland,60.17,25.0,
Mar 26, 17:43:03,-1.8,41°,358° (N),Iridium 65,19 km (W),-7.6,-7°,Helsinki,Finland,60.17,25.0,
Mar 26, 21:28:56,-6.2,12°,275° (W),Iridium 46,94 km (E),-6.3,-26°,Helsinki,Finland,60.17,25.0,
Mar 26, 21:41:09,-0.7,13°,271° (W),Iridium 22,151 km (E),-6.3,-27°,Helsinki,Finland,60.17,25.0,
Mar 26, 21:42:59,-0.7,13°,273° (W),Iridium 11,153 km (E),-6.2,-27°,Helsinki,Finland,60.17,25.0,
Mar 27, 00:13:35,-0.5,16°,107° (ESE),Iridium 54,109 km (E),-6.5,-24°,Helsinki,Finland,60.17,25.0,
Mar 27, 00:23:07,-6.5,20°,110° (ESE),Iridium 12,18 km (W),-6.7,-23°,Helsinki,Finland,60.17,25.0,
Mar 27, 00:38:00,-0.7,21°,115° (ESE),Iridium 90,113 km (E),-7.2,-22°,Helsinki,Finland,60.17,25.0,
Mar 27, 17:36:53,-7.6,43°,358° (N),Iridium 68,2 km (W),-7.7,-6°,Helsinki,Finland,60.17,25.0,
Mar 27, 21:24:14,-0.4,10°,273° (W),Iridium 94,257 km (W),-6.4,-26°,Helsinki,Finland,60.17,25.0,
Mar 27, 21:32:17,0.8,14°,273° (W),Iridium 25,241 km (E),-6.3,-26°,Helsinki,Finland,60.17,25.0,
Mar 27, 21:41:02,-1.2,12°,275° (W),Iridium 76,132 km (E),-6.2,-26°,Helsinki,Finland,60.17,25.0,
Mar 28, 00:16:41,-0.7,19°,111° (ESE),Iridium 86,86 km (E),-6.7,-23°,Helsinki,Finland,60.17,25.0,
Mar 28, 00:26:01,-3.6,22°,112° (ESE),Iridium 50,37 km (W),-6.8,-23°,Helsinki,Finland,60.17,25.0,
Mar 28, 01:14:35,-1.1,10°,86° (E),Iridium 82,200 km (W),-6.2,-19°,Helsinki,Finland,60.17,25.0,
Mar 28, 17:30:43,-3.2,45°,359° (N),Iridium 75,13 km (E),-7.7,-5°,Helsinki,Finland,60.17,25.0,
Mar 28, 21:40:08,0.5,12°,279° (W),Iridium 11,225 km (E),-6.1,-26°,Helsinki,Finland,60.17,25.0,
Mar 29, 00:19:51,-1.8,21°,113° (ESE),Iridium 53,55 km (E),-6.8,-23°,Helsinki,Finland,60.17,25.0,
Mar 29, 00:29:06,-0.7,25°,116° (ESE),Iridium 84,75 km (W),-7.0,-22°,Helsinki,Finland,60.17,25.0,
Mar 29, 01:25:18,-0.5,13°,90° (E),Iridium 82,167 km (W),-6.5,-17°,Helsinki,Finland,60.17,25.0,
Mar 29, 17:24:33,-3.7,47°,358° (N),Iridium 14,11 km (E),-7.8,-4°,Helsinki,Finland,60.17,25.0,
Mar 29, 21:20:24,-3.3,10°,278° (W),Iridium 94,156 km (W),-6.2,-25°,Helsinki,Finland,60.17,25.0,
Mar 29, 21:41:45,-0.3,12°,280° (W),Iridium 22,182 km (E),-6.0,-26°,Helsinki,Finland,60.17,25.0,
Mar 29, 21:43:41,-0.1,11°,282° (WNW),Iridium 11,196 km (E),-6.0,-26°,Helsinki,Finland,60.17,25.0,
Mar 30, 00:23:25,-6.9,25°,116° (ESE),Iridium 12,2 km (E),-7.0,-22°,Helsinki,Finland,60.17,25.0,
Mar 23, 18:46:02,0.7,36°,358° (N),Iridium 70,43 km (W),-7.3,-11°,Copenhagen,Denmark,55.67,12.57,
Mar 24, 01:46:56,0.7,18°,116° (ESE),Iridium 90,64 km (W),-7.1,-25°,Copenhagen,Denmark,55.67,12.57,
Mar 25, 02:03:20,-4.7,16°,110° (ESE),Iridium 40,5 km (W),-7.2,-23°,Copenhagen,Denmark,55.67,12.57,
Mar 25, 03:56:41,-6.9,29°,19° (NNE),Iridium 82,8 km (W),-7.7,-10°,Copenhagen,Denmark,55.67,12.57,
Mar 26, 00:54:28,-0.9,10°,109° (ESE),Iridium 12,151 km (W),-6.0,-29°,Copenhagen,Denmark,55.67,12.57,
Mar 26, 18:27:27,0.4,41°,356° (N),Iridium 72,38 km (W),-7.6,-8°,Copenhagen,Denmark,55.67,12.57,
